catch
2017-12-18 14:57:44.368
2017-12-18 15:22:54.922
2017-12-18 15:48:48.859
2018-03-02 09:54:42.197
2018-03-02 09:59:00.31
2017-12-18 15:41:41.632
2018-02-23 14:57:40.981
2018-03-02 10:06:17.528
2017-12-18 15:58:02.482
2018-01-02 08:05:20.809
2018-02-23 15:15:03.38
2017-12-18 15:39:57.378
2017-12-18 16:06:36.695
2018-02-23 14:48:49.552
2018-03-02 10:13:09.073
2018-02-23 14:53:18.295
2018-02-23 14:44:26.464
2017-12-18 16:22:19.087
2018-02-23 14:44:56.574
2017-12-18 15:42:13.16
2018-02-23 14:58:05.038
2018-02-23 15:17:49.278
2017-12-18 16:16:33.006
2017-12-18 14:54:18.952
2018-03-02 09:57:31.05
2018-03-02 09:49:41.478
2018-02-23 14:49:39.468
2018-02-23 15:19:35.57
2017-12-18 16:18:41.705
2018-02-23 14:55:24.417
2018-03-02 09:59:54.902
2018-02-23 14:44:48.724
2018-02-23 14:52:59.976
2018-03-02 10:10:57.066
2018-03-02 09:47:40.211
2017-12-18 15:45:47.046
2017-12-18 16:16:45.955
2018-03-02 09:47:52.891
2018-03-02 10:11:55.558
2018-03-02 09:54:23.816
2018-02-23 14:53:24.732
2018-03-02 09:59:23.215
2018-02-23 14:55:27.647
2018-02-23 14:46:07.592
2017-12-19 15:48:32.244
2017-12-18 16:03:19.855
2018-02-23 15:21:54.165
2018-02-01 14:23:41.779
2018-03-02 09:57:30.264
2017-12-18 16:19:15.597
2018-02-23 15:16:39.773
2018-03-02 10:13:59.345
2018-02-23 15:08:35.713
2018-02-23 14:59:59.751
2017-12-18 15:53:36.999
2017-12-18 15:11:13.238
2017-12-18 15:22:39.454
2018-02-23 14:52:18.292
2017-12-18 16:23:36.691
2018-02-23 14:42:47.256
2018-02-23 14:46:45.145
2017-12-18 15:38:05.231
2018-01-02 08:25:35.565
2018-02-23 15:17:44.13
2018-02-23 14:44:19.539
2018-02-23 15:03:14.591
2017-12-18 16:13:03.878
2017-12-18 14:54:24.672
2017-12-18 15:10:09.311
2017-12-18 14:56:35.4
2017-12-18 15:18:00.896
2017-12-18 15:16:13.93
2018-03-02 10:21:49.849
2017-12-18 15:57:19.561
2018-02-23 15:13:32.63
2017-12-18 16:12:13.095
2017-12-18 16:10:44.617
2017-11-16 14:58:00.163
2017-12-18 15:55:28.714
2018-02-23 14:48:18.582
2018-03-02 10:31:12.298
2018-02-23 15:12:27.677
2018-03-02 09:47:28.868
2018-02-23 15:04:38.383
2018-03-02 09:48:38.701
2018-02-23 15:05:45.876
2018-02-23 14:59:16.343
2018-03-02 10:00:27.965
2018-03-02 10:31:58.407
2017-12-18 15:36:53.733
2018-02-23 15:04:04.617
2017-12-18 16:03:05.741
2017-12-18 14:51:00.726
2018-03-02 10:19:22.971
2018-02-23 14:55:49.133
2017-12-18 15:01:33.623
2018-03-02 10:32:08.661
2018-02-23 15:19:42.281
2018-03-02 10:17:00.556
2017-12-18 16:02:50.659
2017-12-18 16:16:45.629
2018-03-02 09:57:59.539
2018-03-02 10:26:24.298
2017-12-18 15:31:34.755
2017-12-18 15:41:51.282
2018-02-23 15:19:43.611
2017-12-18 16:24:30.592
2018-03-02 10:27:20.432
2017-12-18 15:33:02.659
2017-12-18 16:24:50.659
2017-11-16 15:58:08.341
2018-03-02 10:28:19.701
2018-02-23 15:03:27.205
2017-11-16 16:25:22.796
2017-12-18 16:17:04.704
2018-03-02 10:17:51.356
2017-12-18 15:30:40.558
2017-12-18 15:52:57.755
2017-12-18 16:21:45.54
2017-12-18 16:27:38.997
2017-12-18 16:06:10.627
2017-12-18 15:34:56.821
2018-03-02 10:15:29.573
2017-12-18 15:42:01.755
2018-02-23 15:06:37.685
2017-12-18 14:56:17.923
2017-12-18 15:57:13.024
2017-12-18 15:01:58.544
2018-02-23 15:05:53.325
2017-12-18 16:24:09.685
2018-03-02 10:25:34.53
2018-01-02 07:21:19.61
2018-02-23 14:45:21.473
2017-12-18 16:23:24.306
2018-03-02 10:16:31.397
2018-02-23 15:21:12.608
2017-12-18 15:50:56.187
2017-12-18 15:31:00.465
2018-02-21 16:21:35.393
2018-03-02 09:55:33.677
2018-03-02 10:20:19.04
2018-03-02 10:29:27.566
2017-12-18 15:21:20.603
2018-03-02 10:00:07.182
2017-12-18 16:09:49.27
2018-03-02 10:23:38.232
2018-02-23 14:49:34.757
2018-02-23 15:09:44.973
2017-12-18 15:33:52.904
2018-02-23 15:15:33.671
2018-03-02 09:52:15.87
2018-03-02 09:47:33.252
2017-11-16 16:03:39.595
2018-03-02 09:58:10.429
2018-02-23 14:58:22.069
2018-02-23 14:51:40.074
2018-03-02 09:47:14.953
2017-12-18 16:03:20.122
2018-03-03 12:22:17.023
2018-03-02 10:17:55.077
2017-12-18 15:34:36.451
2018-03-01 09:25:01.548
2018-03-02 10:18:21.065
2018-02-23 14:40:57.813
2017-12-18 15:54:35.766
2018-03-02 10:31:36.059
2017-12-18 15:23:27.029
2018-03-02 10:23:13.822
2018-03-02 10:04:57.414
2018-03-02 10:11:12.535
2017-12-18 15:17:09.439
2018-02-23 14:56:19.986
2018-02-23 15:05:37.352
2018-02-23 14:48:00.559
2018-02-23 14:52:27.658
2018-02-23 15:14:32.686
2017-12-20 01:55:54.755
2018-03-12 10:46:21.661
2017-12-18 14:56:52.206
2017-12-18 14:59:43.701
2017-12-18 15:11:08.887
2018-02-23 14:52:13.604
2017-12-18 14:58:38.029
2018-02-23 14:56:41.978
2018-03-02 10:15:23.099
2018-02-23 15:23:31.675
2017-12-18 15:20:13.643
2017-12-18 16:25:04.168
2018-03-02 10:05:00.552
2018-02-23 15:03:56.92
2018-03-02 10:17:01.455
2018-01-02 07:34:05.523
2018-02-23 15:01:00.562
2018-03-02 10:34:50.913
2018-03-02 10:10:27.251
2018-03-02 10:16:33.807
2018-03-11 11:38:47.063
2017-12-18 15:18:43.233
2017-12-18 14:55:02.414
2018-03-02 10:07:20.351
2018-03-02 09:51:04.467
2017-12-18 14:55:51.985
2017-12-18 16:15:02.854
2017-12-18 15:12:07.16
2017-12-18 16:02:48.709
2018-02-23 15:09:29.418
2018-03-02 09:50:10.919
2017-12-18 16:03:11.116
2017-12-18 15:57:06.42
2018-03-02 11:06:21.861
2017-12-18 15:25:36.729
2017-12-18 16:17:27.461
2018-02-23 14:49:22.699
2017-12-18 15:01:17.507
2018-02-23 15:17:25.543
2017-12-18 15:51:42.297
2018-03-02 09:48:04.258
2018-03-02 10:06:44.174
2018-03-02 10:24:42.306
2018-01-09 14:45:41.483
2017-12-18 15:24:02.805
2018-02-23 14:57:41.175
2017-12-18 16:27:14.738
2018-02-23 14:42:38.297
2018-02-23 15:04:09.276
2017-12-18 15:17:23.44
2017-12-18 15:04:43.245
2017-12-18 15:34:04.113
2017-11-16 16:11:10.042
2017-12-18 15:35:19.839
2017-12-18 15:22:15.129
2017-12-18 15:56:42.705
2017-11-16 15:46:53.026
2017-12-18 15:20:50.741
2017-12-18 15:39:53.289
2017-12-18 15:04:36.137
2018-02-23 14:44:55.74
2018-03-02 10:01:45.19
2018-02-23 14:56:30.091
2018-02-23 14:48:14.243
2018-03-02 10:06:42.779
2018-03-02 10:26:03.018
2018-03-02 10:15:50.515
2017-12-18 15:43:44.857
2018-02-23 15:18:10.915
2018-03-02 10:19:03.226
2017-12-18 16:20:09.392
2018-02-23 14:47:28.178
2018-02-23 14:40:51.264
2018-02-23 15:14:42.819
2018-03-02 10:01:25.62
2018-02-23 14:39:14.992
2018-03-02 09:47:06.824
2017-12-18 16:14:45.567
2018-02-23 15:15:09.305
2018-03-02 10:02:58.148
2018-02-23 15:19:44.928
2018-02-23 15:22:39.651
2018-03-02 10:28:24.728
2017-12-18 15:03:50.465
2017-12-18 15:54:52.248
2018-03-02 10:05:51.264
2018-03-02 09:51:15.312
2018-02-23 15:11:29.12
2018-02-23 14:52:53.327
2018-03-02 10:32:42.025
2017-12-18 16:22:14.786
2018-03-02 11:14:33.104
2018-02-23 15:15:02.94
2018-03-01 09:16:41.344
2017-11-16 16:01:52.011
2018-03-02 10:19:21.648
2018-02-23 15:03:25.403
2018-03-02 11:16:22.765
2017-12-18 15:14:28.436
2018-03-02 10:10:02.774
2018-02-23 14:46:10.981
2018-02-23 15:02:10.772
2018-03-02 10:24:13.843
2018-02-23 14:59:26.796
2018-01-31 15:49:55.088
2017-12-18 15:56:32.884
2018-03-02 09:49:13.55
2018-02-23 15:08:15.839
2018-02-23 15:03:47.015
2018-03-02 10:29:01.843
2018-02-23 14:39:08.296
2018-03-02 10:33:54.851
2018-03-02 10:08:57.014
2017-11-16 16:09:22.471
2017-12-18 15:45:47.983
2018-02-23 14:41:06.078
2018-02-23 15:03:13.959
2018-02-23 14:55:14.242
2018-02-23 15:22:52.176
2018-02-23 15:12:21.345
2018-03-02 10:03:14.007
2018-03-02 09:56:27.533
2017-12-18 15:41:04.054
2018-02-23 14:59:27.526
2018-02-23 14:50:59.679
2017-12-18 15:51:40.627
2017-12-18 14:54:13.939
2018-02-23 15:13:57.156
2017-11-16 15:44:59.651
2017-12-18 16:07:26.386
2017-12-18 15:44:24.488
2018-02-23 15:03:31.513
2018-02-23 15:16:09.423
2018-02-23 14:58:04.033
2018-03-02 10:34:35.145
2018-03-02 09:47:03.451
2018-02-23 15:17:41.339
2018-03-02 10:24:28.33
2018-02-23 14:58:33.216
2018-03-02 10:00:06.559
2017-12-18 14:49:40.245
2018-02-23 15:04:14.969
2018-03-02 10:19:22.164
2017-12-18 15:38:40.116
2018-03-02 10:24:53.279
2017-12-18 14:58:31.777
2017-12-18 16:08:12.497
2017-12-18 15:23:59.921
2017-12-18 15:34:38.809
2017-12-18 15:08:25.226
2018-03-02 10:16:44.056
2017-12-18 16:01:27.65
2018-03-02 10:12:57.241
2017-12-18 15:20:10.23
2018-03-02 10:02:51.871
2018-02-23 15:16:49.895
2018-02-23 15:14:12.438
2018-02-23 15:02:30.378
2017-12-18 14:57:29.2
2018-03-02 09:53:44.52
2018-02-23 14:56:54.431
2017-12-18 15:14:17.734
2017-12-18 15:22:45.703
2018-02-23 15:19:55.396
2018-02-23 14:40:38.248
2018-02-23 15:22:45.093
2017-12-18 14:56:38.118
2017-12-18 15:47:59.616
2017-12-18 15:53:55.387
2017-12-18 15:39:50.704
2018-02-23 15:10:19.798
2017-11-16 16:21:30.802
2018-03-02 10:01:11.335
2018-03-02 10:00:41.612
